id,category,product_url,name,ingredients
16,Pore_strips,https://www.ewg.org/skindeep/products/5005868-Bior_the_Original_Deep_Cleansing_Nose_Pore_Strips/,Bioré the Original Deep Cleansing Nose Pore Strips,"POLYQUATERNIUM-37, SILICA, WATER, GLYCERIN, POLYSILICONE-13, PEG-12 DIMETHICONE, ALUMINUM HYDROXIDE, BUTYLENE GLYCOL, STEARYL GLYCYRRHETINATE, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT, TITANIUM DIOXIDE"
17,Pore_strips,https://www.ewg.org/skindeep/products/997532-Bior_Biore_Deep_Cleansing_Pore_Nose_Strips/,Biore Deep Cleansing Pore Nose Strips,"POLYQUATERNIUM-37, SILICA, WATER, GLYCERIN, POLYSILICONE-13, PEG-12 DIMETHICONE, ALUMINUM HYDROXIDE, BUTYLENE GLYCOL, STEARYL GLYCYRRHETINATE, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT, TITANIUM DIOXIDE."
18,Pore_strips,https://www.ewg.org/skindeep/products/878928-Studio_Selection_Deep_Cleansing_Charcoal_Pore_Strips_Charcoal_2018_formulation/,"Studio Selection Deep Cleansing Charcoal Pore Strips, Charcoal (2018 formulation)","VP/VA COPOLYMER, WATER, BUTYLENE GLYCOL, CHARCOAL POWDER, GLYCERIN, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, IRON OXIDE, BENTONITE, 1,2 - HEXANEDIOL, PHENOXYETHANOL, SILICA, METHYLPARABEN, MENTHOL."
19,Pore_strips,https://www.ewg.org/skindeep/products/885119-Equate_Beauty_Deep_Cleansing_Pore_Strips_for_Nose__Face_Cleanse_2019_formulation/,Equate Beauty Deep Cleansing Pore Strips for Nose & Face Cleanse (2019 formulation),"VP/VA COPOLYMER, WATER, TITANIUM DIOXIDE (CI 77891), BUTYLENE GLYCOL, 1,2-HEXANEDIOL, LITHIUM MAGNESIUM SODIUM SILICATE, GLYCERIN, PHENOXYETHANOL, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, ILLICIUM VERUM (ANISE) FRUIT EXTRACT, SILICA, SCUTELLARIA BAICALENSIS ROOT EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ALUMINUM HYDROXIDE, PEG-12 DIMETHICONE, T-BUTYL ALCOHOL, PEG-12 ALLYL ETHER."
20,Pore_strips,https://www.ewg.org/skindeep/products/1009343-Skin__Lab_Skinlab_Nose_Pore_Strips/,Skinlab Nose Pore Strips,"PVP, VP/VA COPOLYMER, ALCOHOL DENAT., WATER (AQUA/EAU), TITANIUM DIOXIDE (CI 77891), 1,2-HEXANEDIOL, HYDROXYACETOPHENONE, DIMETHICONE, POLYSORBATE 60, ALOE BARBADENSIS LEAF EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, TOCOPHERYL ACETATE, COCOS NUCIFERA (COCONUT) FRUIT EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, SILICA, SORBITAN SESQUIOLEATE, ROSA DAMASCENA FLOWER OIL, CHARCOAL POWDER"
21,Pore_strips,https://www.ewg.org/skindeep/products/955056-Care_One_CareOne_Charcoal_Deep_Cleansing_Pore_Strips/,CareOne Charcoal Deep Cleansing Pore Strips,"VP/NA COPOLYMER, WATER, IRON OXIDES (CI 77499), 1,2-HEXANEDIOL, LITHIUM MAGNESIUM SODIUM SILICATE, GLYCERIN, BUTYLENE GLYCOL, PHENOXYETHANOL, ILLICIUM VERUM (ANISE) FRUIT EXTRACT, CHARCOAL POWDER, SILICA, AMMONIUM ACRYLOYLDIMETHYL TAURATE/VP COPOLYMER, MENTHOL, SCUTELLARIA BAICALENSIS ROOT EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, PEG-12 DIMETHICONE, PEG 12 ALLYL ETHER, T-BUTYL ALCOHOL."
22,Pore_strips,https://www.ewg.org/skindeep/products/946069-Danielle_Creations_Blackheads_No_More_Nose_Strips_With_Charcoal_2020_formulation/,Danielle Creations Blackheads No More Nose Strips With Charcoal (2020 formulation),"AQUA/WATER/EAU, POLYVINYL ALCOHOL, GLYCERIN, PROPYLENE GLYCOL, DIPOTASSIUM GLYCYRRHIZATE, CHARCOAL POWDER, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, METHYLPARABEN."
23,Pore_strips,https://www.ewg.org/skindeep/products/917208-Pacifica_Cosmic_Vanish_Natural_Fiber_Pore_Strips_2019_formulation/,Pacifica Cosmic Vanish Natural Fiber Pore Strips (2019 formulation),": AQUA, POLYVINYL ALCOHOL (PVA), GLYCERIN, DIPOTASSIUM GLYCYRRHIZATE (LICORICE ROOT EXTRACT), HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, HEMP OIL EXTRACT, MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL, XANTHAN GUM."
24,Pore_strips,https://www.ewg.org/skindeep/products/82455-Bior_Bior_Charcoal_Blackhead_Remover_Pore_Strips_Deep_Cleansing_Nose_Strips/,"Bior Charcoal Blackhead Remover Pore Strips, Deep Cleansing Nose Strips","Polyquaternium-37, Silica, Water, Glycerin, Polysilicone-13, Peg-12 Dimethicone, Titanium Dioxide, Hamamelis Virginiana (Witch Hazel) Extract, Butylene Glycol, Stearyl Glycyrrhetinate, Methylparaben."
25,Pore_strips,https://www.ewg.org/skindeep/products/937332-CVS_Pharmacy_Beauty_360_Deep_Cleansing_Pore_Strips_2020_formulation/,CVS Pharmacy Beauty 360 Deep Cleansing Pore Strips (2020 formulation),"VP/VA COPOLYMER, WATER, TITANIUM DIOXIDE (CI 77891), BUTYLENE GLYCOL, 1,2-HEXANEDIOL, LITHIUM MAGNESIUM SODIUM SILICATE, GLYCERIN, PHENOXYETHANOL, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, ILLICIUM VERUM (ANISE) FRUIT EXTRACT, SILICA, SCUTELLARIA BAICALENSIS ROOT EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ALUMINUM HYDROXIDE, PEG-12 DIMETHICONE, T-BUTYL ALCOHOL, PEG-12 ALLYL ETHER."
26,Pore_strips,https://www.ewg.org/skindeep/products/990587-Bior_Biore_Deep_Cleansing_Charcoal_Pore_Strips/,Biore Deep Cleansing Charcoal Pore Strips,"POLYQUATERNIUM-37, SILICA, WATER, GLYCERIN, POLYSILICONE-13, IRON OXIDES, PEG-12 DIMETHICONE, METHYLPARABEN, MENTHOL, CHARCOAL POWDER, STYRENE/STEARYL METHACRYLATE CROSSPOLYMER."
27,Pore_strips,https://www.ewg.org/skindeep/products/935914-Equate_Beauty_Combo_Pack_Charcoal_Pore_Strips_for_Nose__Face_2020_formulation/,Equate Beauty Combo Pack Charcoal Pore Strips for Nose & Face (2020 formulation),"VP/VA COPOLYMER, WATER, IRON OXIDE (CI 77499), 1,2-HEXANEDIOL, LITHIUM MAGNESIUM SODIUM SILICATE GLYCERIN, BUTYLENE GLYCOL, PHENOXYETHANOL, ILLICIUM VERUM (ANISE) FRUIT EXTRACT, CHARCOAL POWDER, SILICA, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, MENTHOL, SCUTELLARIA BAICALENSIS ROOT EXTRACT, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, PEG-12 DIMETHICONE, PEG-12 ALLYL ETHER, T-BUTYL ALCOHOL."
28,Pore_strips,https://www.ewg.org/skindeep/products/886293-Up__Up_Deep_Cleaning_Charcoal_Pore_Strips_2019_formulation/,Up & Up Deep Cleaning Charcoal Pore Strips (2019 formulation),"VP/VA COPOLYMER, PVP, WATER, BUTYLENE GLYCOL, CHARCOAL POWDER, IRON OXIDES (CI 77499), BENTONITE, PHENOXYETHANOL, METHYLPARABEN, DIPOTASSIUM GLYCYRRHIZATE, ALOE BARBADENSIS LEAF EXTRACT."
29,Pore_strips,https://www.ewg.org/skindeep/products/867942-Equaline_Deep_Cleansing_Charcoal_Pore_Strips_2019_formulation/,Equaline Deep Cleansing Charcoal Pore Strips (2019 formulation),"VP/VA COPOLYMER, WATER, BUTYLENE GLYCOL, CHARCOAL POWDER, GLYCERIN, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, IRON OXIDE, BENTONITE, 1, 2 - HEXANEDIOL, PHENOXYETHANOL, SILICA, METHYLPARABEN, MENTHOL."
30,Pore_strips,https://www.ewg.org/skindeep/products/946227-Up__Up_Deep_Cleaning_Pore_Nose_Strips_2020_formulation/,Up & Up Deep Cleaning Pore Nose Strips (2020 formulation),"VP/VA COPOLYMER, WATER, TITANIUM DIOXIDE, BUTYLENE GLYCOL, GLYCERIN, LITHIUM MAGNESIUM SODIUM SILICATE, ETHYL HEXANEDIOL, POLYVINYL ALCOHOL, HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, PHENOXYETHANOL, 1,2-HEXANEDIOL, SQUALANE, CANANGA ODORATA FLOWER OIL."
